Copyright Central Council of Church Bell Ringers, December 2011
Surprise Minor methods

No.	Name	Notation	hl	le	lh	Tower bells	Place	Handbells	RW ref
4693	Newchurch	34-36.14.56-12.36-14-	56	12	165324	1993-04-10	Newchurch (Kent)		93/494
4694	Mitcham	34-36.14.56-12.36-34-	36	12	f				72/322
4695	East Drayton	34-36.14.56-12.36-34-	36	16	l				97/623
4696	Maplebeck	34-36.14.56-12.36-34-	56	16	134625				69/793
4697	Marwood	34-36.14.56-12.36.12-12.	36	12	142563				74/777
4698	Winkburn	34-36.14.56-12.36.12-12.	56	16	134625				69/793
4699	Royal	34-36.14.56-12.36.12-14.	56	12	b	1977-06-08	Tewin		77/581
4700	Ragnall	34-36.14.56-12.36.12-14.	56	16	g				97/1015
4701	Emneth	34-36.14.56-12.36.12-34.	16	12	154632				93/735
4702	Langford	34-36.14.56-12.36.12-34.	56	16	134625				69/1014
4703	Walpole St Andrew	34-36.14.56-12.36.14-12.	56	12	165324	1999-01-16	Walpole St Andrew		93/1059 99/213
4704	Seaforth	34-36.14.56-12.36.14-14.	56	16	134625				04/1258
4705	Audley	34-36.14.56-12.36.14-34.	56	12	165324				
4706	Sowerby-juxta-Thirsk	34-56.14-12-1236-12-	36	12	136245				70/155
4707	Eadburgebyrig	34-56.14-12-1236-12-	56	12	a	1998-06-24	Llanedeyrn		66/831 98/722
4708	Sandwich	34-56.14-12-1236-14-	36	12	e				91/186
4709	Vestmannaeyjar	34-56.14-12-1236-14-	36	16	h				05/218
4710	Hollingbourne	34-56.14-12-1236-14-	56	12	142563				90/720
4711	Drumcree	34-56.14-12-1236-34-	56	12	a				66/831
4712	Holywell	34-56.14-12-36-12-	16	12	b	1982-08-15	Holywell		82/739
4713	Edwalton	34-56.14-12-36-12-	16	16	g				11/365
4714	Dunning	34-56.14-12-36-12-	36	12	136245				70/155
4715	Stotfold	34-56.14-12-36-12-	56	12	a				66/831
4716	Brushford	34-56.14-12-36-14-	16	12	f				74/777
4717	Severn Valley	34-56.14-12-36-14-	16	16	l				75/55
4718	Mys Est	34-56.14-12-36-14-	36	12	154632				02/901
4719	Horsey	34-56.14-12-36-14-	56	14	145362				04/857
4720	Trinity College	34-56.14-12-36-34-	16	16	m	1977-03-12	Cherry Hinton		77/296
4721	Pulham	34-56.14-12-36-34-	56	12	a				66/831
4722	Thornton-le-Moors	34-56.14-12-36.12-12.	36	12	136245				70/155
4723	South Mymms	34-56.14-12-36.12-12.	56	12	a				66/831
4724	Belfastish	34-56.14-12-36.12-14.	36	16	134625	1985-11-30	Alvaston		85/1101
4725	Leeds Castle	34-56.14-12-36.12-14.	56	12	142563				90/1091
4726	Yaxham	34-56.14-12-36.12-34.	56	12	a				66/831
4727	Bellfast	34-56.14-12-36.14-12.	36	16	m	1974-11-09	Addington (Surrey)		74/1007
4728	Northey	34-56.14-12-36.14-12.	56	14	145362				04/857
4729	Kingsbury Crunch	34-56.14-12-36.14-14.	36	12	165324				82/910
4730	Crunch	34-56.14-12-36.14-14.	56	12	a				82/910
4731	Edgware Crunch	34-56.14-12-36.14-34.	16	12	165324				82/558
4732	Havengore	34-56.14-12-36.14-34.	56	14	145362				04/857
4733	Sgurr Fhuaran	34-56.14-1256-1236-12-	56	12	136245				05/432
4734	Schiehallion	34-56.14-1256-1236-14-	56	12	f				05/432
4735	Sgurr na Coinnich	34-56.14-1256-1236-34-	56	12	136245				05/432
4736	Beinn Sgulaird	34-56.14-1256-36-12-	56	12	136245				05/432
4737	Dun da Ghaoithe	34-56.14-1256-36-14-	56	16	146532				05/432
4738	Beinn Ime	34-56.14-1256-36-34-	56	12	136245				05/432
4739	Fionn Bheinn	34-56.14-1256-36.12-12.	56	12	136245				05/432
4740	Helvellyn	34-56.14-1256-36.12-14.	56	12	f				05/432
4741	Skiddaw	34-56.14-1256-36.12-34.	56	12	136245				05/432
4742	Ben Mor Coigach	34-56.14-1256-36.14-12.	56	16	146532				05/432
4743	Sgurr a'Mhaoraich	34-56.14-1256-36.14-14.	56	12	136245				05/432
4744	Broad Law	34-56.14-1256-36.14-34.	56	16	146532				05/432
4745	Dickleburgh	34-56.14-56-1236-12-	36	12	a				71/336
4746	Foxley	34-56.14-56-1236-12-	56	12	136245				71/336
4747	Kronenbourg	34-56.14-56-1236-14-	36	12	e				88/572
4748	Raasay	34-56.14-56-1236-14-	56	14	146325				05/37
4749	Great Fire Of London	34-56.14-56-1236-14-	56	16	146532				04/1169
4750	Glazdyn	34-56.14-56-1236-34-	16	16	m			2009-10-31	91/522 09/1168
4751	Grimston	34-56.14-56-1236-34-	56	12	136245				71/336
4752	Theale	34-56.14-56-36-12-	36	12	a				71/336
4753	Ashill	34-56.14-56-36-12-	56	12	136245				71/336
4754	Aston Ingham	34-56.14-56-36-14-	36	12	154632				91/928
4755	Mys Metheven	34-56.14-56-36-14-	56	12	f				03/543
4756	Mys Gortheren	34-56.14-56-36-14-	56	16	l				02/771 1193
4757	Trencrom	34-56.14-56-36-34-	16	16	134625				96/154
4758	Banham	34-56.14-56-36-34-	56	12	136245				71/336
4759	Blofield	34-56.14-56-36.12-12.	36	12	a				71/336
4760	Dersingham	34-56.14-56-36.12-12.	56	12	136245				71/336
4761	Bronwylly	34-56.14-56-36.12-14.	36	16	m				96/255
4762	Quoich	34-56.14-56-36.12-14.	56	14	146325				05/37
4763	Muldoanich	34-56.14-56-36.12-14.	56	16	146532				04/1190
4764	Meneth	34-56.14-56-36.12-34.	16	16	m				91/549
4765	Carbrooke	34-56.14-56-36.12-34.	56	12	136245				71/336
4766	Ulster	34-56.14-56-36.14-12.	36	16	134625				82/764
4767	Chawton	34-56.14-56-36.14-12.	56	12	f				80/608
4768	Froyle	34-56.14-56-36.14-12.	56	16	l				80/624
4769	West Liss	34-56.14-56-36.14-14.	36	16	152364				82/828
4770	Maid Josephine	34-56.14-56-36.14-14.	56	12	136245				82/804
4771	Warnford	34-56.14-56-36.14-34.	16	16	152364				80/778
4772	Buriton	34-56.14-56-36.14-34.	56	12	f				80/608
4773	Bramshott	34-56.14-56-36.14-34.	56	16	l				80/624
4774	Cheriton	34-56.14.56-12.36-12-	16	12	165324				84/880
4775	Stifford	34-56.14.56-12.36-12-	36	12	a				85/944
4776	Nicholas	34-56.14.56-12.36-12-	56	12	136245				72/383
4777	John Calvin	34-56.14.56-12.36-14-	16	12	142563				91/532
4778	Bat and Ball	34-56.14.56-12.36-14-	36	12	e				85/661
4779	Dunsfold	34-56.14.56-12.36-14-	36	16	h				85/661
4780	Va Va Voom	34-56.14.56-12.36-14-	56	14	146325				05/129
4781	Attack of the Clones	34-56.14.56-12.36-14-	56	16	146532				02/556
4782	The Empire Strikes Back	34-56.14.56-12.36-34-	16	16	m				95/554
4783	William	34-56.14.56-12.36-34-	56	12	136245				72/383
4784	Angelus	34-56.14.56-12.36.12-12.	36	12	a				91/254
4785	Hughes	34-56.14.56-12.36.12-12.	56	12	136245				72/383
4786	Revenge of the Sith	34-56.14.56-12.36.12-14.	36	16	134625				05/535
4787	Daphne	34-56.14.56-12.36.12-14.	56	12	f				92/267
4788	Edmund Halley	34-56.14.56-12.36.12-14.	56	16	l				95/1105
4789	Alice Holt Forest	34-56.14.56-12.36.12-34.	16	16	134625				80/929
4790	Longton	34-56.14.56-12.36.12-34.	56	12	136245				
4791	Return of the Jedi	34-56.14.56-12.36.14-12.	36	16	m				95/827
4792	Lundon	34-56.14.56-12.36.14-12.	56	14	146325				05/129
4793	Werewolf	34-56.14.56-12.36.14-12.	56	16	146532				82/974
4794	Martin Luther	34-56.14.56-12.36.14-14.	36	12	b				91/730
4795	Star Wars	34-56.14.56-12.36.14-14.	36	16	g				94/811
4796	Shiant	34-56.14.56-12.36.14-14.	56	12	136245				04/1258
4797	Hamerton	34-56.14.56-12.36.14-34.	16	12	b				95/1105
4798	Walter Churchman	34-56.14.56-12.36.14-34.	16	16	g				95/1105
4799	Cwmbran	34-56.14.56-12.36.14-34.	56	14	146325				05/81
4800	The Phantom Menace	34-56.14.56-12.36.14-34.	56	16	146532				99/926
4801	Barrowden	34-56.1456-12-1236.14-12.	56	12	f	2002-11-23	Barrowden		02/1257
4802	Stanground	34-56.1456-12-1236.14-34.	56	12	f	2002-08-17	Stanground		02/917
4803	De Profundis	3456.56.3456.14.56.1256.12.36.1234.12.1234.	56	12	142563				11/113
4804	Trinovantes	36-34.14-12-1236-12-	36	12	154632				02/822
4805	Taexali	36-34.14-12-1236-34-	36	12	b				02/1113
4806	Carvetii	36-34.14-12-1236.12-12.	36	12	154632				03/924
4807	Caractacus	36-34.14-12-1236.12-14.	56	12	142563				03/1141
4808	Durotrigues	36-34.14-12-1236.14-12.	56	12	a				03/924
4809	Ordovices	36-34.14-12-1236.14-34.	56	12	a				03/924
4810	Togodumnus	36-34.14-12-1236.34-34.	16	12	f				04/321
4811	Tasca	36-34.14-12-36-12-	16	12	f				03/853
4812	Silures	36-34.14-12-36-12-	36	12	154632				02/822 1001
4813	Iceni	36-34.14-12-36-14-	56	12	142563				02/709
4814	Boudicca	36-34.14-12-36-34-	36	12	b				02/822 1001
4815	Cantiaci	36-34.14-12-36.12-12.	36	12	154632				02/822 1001
4816	Selgovae	36-34.14-12-36.12-14.	36	12	136245				03/32
4817	Votadini	36-34.14-12-36.12-14.	56	12	a				02/1113
4818	Novantes	36-34.14-12-36.12-34.	16	12	136245				03/32
4819	Corieltavi	36-34.14-12-36.14-12.	56	12	142563				02/822
4820	Prasutagas	36-34.14-12-36.14-34.	56	12	142563				02/822 1001
4821	Commara	36-34.14-12-36.34-12.	36	12	b				03/853
4822	Northernhay	36-34.14-12-36.34-14.	56	12	a				03/474
4823	Southernhay	36-34.14-56-36.34-14.	56	12	e				05/855
4824	Deceangeli	36-34.14.12-12.36-12-	36	12	154632				03/924
4825	Dobunni	36-34.14.12-12.36.12-14.	56	12	142563				03/1141
4826	Adminius	36-34.14.12-12.36.34-34.	16	12	f				04/321
4827	Pathfinder Village	36-34.14.12-56.36.34-14.	36	16	m				03/644
4828	Teynham	36-36.14-12-1236-12-	16	14	152643				97/103
4829	Redbourn	36-36.14-12-1236-12-	36	12	b	1960-02-17	Langleybury	1999-11-16	60/153 00/9
4830	Purleigh	36-36.14-12-1236-12-	56	12	154632				62/148
4831	Hamble	36-36.14-12-1236-14-	36	12	142563				62/92
4832	Offley	36-36.14-12-1236-14-	56	12	e	1960-05-11	Langleybury	1999-03-02	60/381 99/293
4833	Speen	36-36.14-12-1236-34-	16	14	146325				04/827
4834	Speen Church	36-36.14-12-1236-34-	16	16	146532				05/196
4835	Jerpoint	36-36.14-12-1236-34-	36	14	145362				91/197
4836	Quendon	36-36.14-12-1236-34-	56	12	154632	1992-08-11	South Cerney		62/148 92/894
4837	Stock	36-36.14-12-1236.12-12.	36	12	b				04/421
4838	Ramsden Heath	36-36.14-12-1236.12-12.	56	12	154632				04/612
4839	Old Lincoln	36-36.14-12-36-12-	16	12	136245	1990-12-29	Staverton (Northants)		91/116
4840	Lincoln	36-36.14-12-36-12-	36	12	b	1950-01-06	Welton (Lincs)	1994-07-14	50/55 94/810
4841	Lovely Lincolnshire	36-36.14-12-36-12-	36	14	135642				08/13
4842	Finchampstead	36-36.14-12-36-12-	36	16	g				04/1055
4843	Bakewell	36-36.14-12-36-12-	56	12	154632				65/230
4844	Dearne Valley	36-36.14-12-36-14-	16	12	165324	1994-01-20	Isham		55/573 94/260
4845	Cunecastre	36-36.14-12-36-14-	36	12	a	1957-05-11	Edlesborough	1998-04-07	57/345 98/464
4846	Kirkbymoorside	36-36.14-12-36-34-	16	16	m				04/982
4847	Rosschurch	36-36.14-12-36-34-	36	14	145362				81/672
4848	Minehead	36-36.14-12-36-34-	56	12	154632				55/573
4849	Coldstream	36-36.14-12-36.12-12.	36	12	b	1958-02-18	Offley	1998-09-01	58/168 98/946
4850	Old Bath	36-36.14-12-36.12-12.	36	14	135642				
4851	Middleton St Andrew	36-36.14-12-36.12-12.	36	16	g				11/113
4852	Retford	36-36.14-12-36.12-12.	56	12	154632				55/573
4853	Hickleton	36-36.14-12-36.12-14.	36	14	146325				65/379
4854	Kelso	36-36.14-12-36.12-14.	56	12	e	1956-11-03	Kemble	1998-05-12	56/757 98/581
4855	Scalby	36-36.14-12-36.12-14.	56	16	h				06/747
4856	I.N.R.I.	36-36.14-12-36.12-34.	16	14	146325	2002-03-29	Spratton		96/551 02/437
4857	Spalding	36-36.14-12-36.12-34.	56	12	154632				55/573
4858	Pretyman Avenue	36-36.14-12-36.14-12.	16	14	145362				04/296
4859	Victoria Street	36-36.14-12-36.14-12.	36	16	m				04/152
4860	London	36-36.14-12-36.14-14.	36	12	f	1919-06-14	Killamarsh	1945-12-11	19/239 45/526
4861	Bologna	36-36.14-12-36.14-14.	36	14	164235				03/226
4862	Water	36-36.14-12-36.14-14.	36	16	l	1975-06-12	Chieveley		70/95 75/609
4863	Brampton	36-36.14-12-36.14-14.	56	12	154632				55/573
4864	Wells	36-36.14-12-36.14-34.	16	12	f	1927-01-22	Stapleford (Cambs)	1974-07-11	27/54 74/658
4865	San Petronio	36-36.14-12-36.14-34.	16	14	164235				03/226
4866	Wormingford	36-36.14-12-36.14-34.	16	16	l	1976-08-12	Wormingford		76/797
4867	Norwood Tunnel	36-36.14-12-36.14-34.	36	16	134625				05/60
4868	Cross Fell	36-36.14-1256-1236-12-	56	12	b				05/432
4869	Oxenfoord Castle	36-36.14-1256-1236-14-	56	12	165324				05/380
4870	Cul Mor	36-36.14-1256-1236-34-	56	12	b				05/432
4871	Loch Oich	36-36.14-1256-36-12-	56	12	b				05/380
4872	Beinn a'Chreachain	36-36.14-1256-36-14-	56	16	134625				05/432
4873	Chno Dearg	36-36.14-1256-36-34-	56	12	b				05/432
4874	Slieve Cor	36-36.14-1256-36.12-12.	56	12	b				05/432
4875	Pitsligo Castle	36-36.14-1256-36.12-14.	56	12	165324				05/380
4876	Beinn Fhada	36-36.14-1256-36.12-34.	56	12	b				05/432
4877	Ben Chonzie	36-36.14-1256-36.14-12.	56	16	134625				05/432
4878	Glyder Fawr	36-36.14-1256-36.14-14.	56	12	b				05/432
4879	Baurtregaum	36-36.14-1256-36.14-34.	56	16	134625				05/432
4880	Friday the 13th	36-36.14-56-1236-12-	16	12	f				86/700
4881	Aslockton	36-36.14-56-1236-12-	36	12	154632				69/793
4882	St Pancras	36-36.14-56-1236-12-	56	12	b				66/831
4883	Tolworth	36-36.14-56-1236-14-	16	12	e				89/352 92/516
4884	Brunsworth	36-36.14-56-1236-14-	36	12	142563	1995-06-07	Wormshill		87/768 95/902
4885	Kerrera	36-36.14-56-1236-14-	56	16	134625				04/1169
4886	Highbury	36-36.14-56-1236-34-	56	12	b				66/831
4887	Scarrington	36-36.14-56-36-12-	36	12	154632				69/793
4888	Kenwood	36-36.14-56-36-12-	56	12	b				66/831
4889	Resurrection	36-36.14-56-36-14-	36	12	a	1984-10-17	Handley		76/423 84/981
4890	Loscoe	36-36.14-56-36-14-	56	12	165324				94/863
4891	Kroy	36-36.14-56-36-14-	56	14	136524				11/138
4892	Paraskevidekatriaphobia	36-36.14-56-36-34-	16	14	146325				11/634
4893	Bloomsbury	36-36.14-56-36-34-	56	12	b				66/831
4894	Stoke Bardolph	36-36.14-56-36.12-12.	36	12	154632				69/793
4895	Archway	36-36.14-56-36.12-12.	56	12	b				66/831
4896	Bute	36-36.14-56-36.12-14.	56	16	134625				04/1169
4897	Euston	36-36.14-56-36.12-34.	56	12	b	2005-09-18	Euston	2003-08-03	66/831 03/806 05/967
4898	Blue Moon	36-36.14-56-36.14-12.	56	12	165324				04/1190
4899	Woodseats	36-36.14-56-36.14-14.	36	14	152643				94/331
4900	Haslemere	36-36.14-56-36.14-14.	56	12	b				
4901	Treeton	36-36.14-56-36.14-14.	56	14	135642				65/798
4902	HMS Daring	36-36.14-56-36.14-34.	16	14	152643				11/1119
4903	Eriskay	36-36.14-56-36.14-34.	56	12	165324				04/1191
4904	Westmill	36-36.14-56-36.14-34.	56	14	136524				10/969
4905	Sandridge	36-36.14.12-12.1236-12-	36	12	b				04/421
4906	Latchingdon	36-36.14.12-12.1236-12-	56	12	154632				04/612
4907	Heybridge	36-36.14.12-12.1236.12-12.	36	12	b				04/421
4908	Hutton	36-36.14.12-12.1236.12-12.	56	12	154632				04/612
4909	San Pietro	36-36.14.12-12.1236.14-14.	36	12	f				03/226
4910	Cesarino	36-36.14.12-12.1236.14-14.	36	14	164235				03/226
4911	Duomo	36-36.14.12-12.1236.14-34.	16	12	f				03/226
4912	Bianchi	36-36.14.12-12.1236.14-34.	16	14	164235				03/226 353
4913	Sweffling	36-36.14.12-12.36-12-	16	14	152643				99/912
4914	Skegness	36-36.14.12-12.36-12-	36	12	b				04/421
4915	Buxton	36-36.14.12-12.36-12-	56	12	154632				04/612
4916	Amble	36-36.14.12-12.36.12-12.	36	12	b				04/421
4917	Ranskill	36-36.14.12-12.36.12-12.	56	12	154632				04/612
4918	Prince Edward	36-36.14.56-12.36-12-	16	12	f				87/407
4919	Ashbury	36-36.14.56-12.36-12-	36	12	154632				72/79
4920	Cotham	36-36.14.56-12.36-12-	56	12	b				69/793
4921	Whimpton	36-36.14.56-12.36-14-	16	12	e				97/1154
4922	Seil	36-36.14.56-12.36-14-	36	12	142563				04/1258
4923	Xite	36-36.14.56-12.36-14-	56	16	134625				05/129
4924	Syerston	36-36.14.56-12.36-34-	56	12	b				69/793
4925	Brightwalton	36-36.14.56-12.36.12-12.	36	12	154632				72/79
4926	Woodborough	36-36.14.56-12.36.12-12.	56	12	b				69/793
4927	No Bananas	36-36.14.56-12.36.12-14.	56	12	165324				96/842
4928	Lound	36-36.14.56-12.36.12-34.	56	12	b				69/1014
4929	Scalpay	36-36.14.56-12.36.14-12.	36	16	m				04/1258
4930	Dunsley	36-36.14.56-12.36.14-12.	56	16	134625				05/81
4931	Berkswell	36-36.14.56-12.36.14-14.	36	12	136245				83/945
4932	Biddulph	36-36.14.56-12.36.14-14.	56	12	b	1931-11-14	Killamarsh		31/762
4933	Dunelm	36-36.14.56-12.36.14-14.	56	14	135642				
4934	Clay Cross	36-36.14.56-12.36.14-34.	16	12	136245				83/945
4935	Bestow	36-36.14.56-12.36.14-34.	56	16	134625				05/129
4936	Willowpit Lane	36-56.14-12-1236-12-	16	14	162534				98/586
4937	Fincham	36-56.14-12-1236-12-	36	12	a				71/336
4938	John Alexis	36-56.14-12-1236-14-	16	12	142563				03/329 662
4939	Dunkerton	36-56.14-12-1236-14-	36	12	f				03/543
4940	Ismay Wedding	36-56.14-12-1236-14-	56	12	154632				03/930
4941	Alfold	36-56.14-12-1236-34-	16	12	b				05/56
4942	Steambelle	36-56.14-12-1236-34-	16	14	135642				00/824
4943	Chigwell	36-56.14-12-1236-34-	36	12	136245				72/383
4944	Histon St Andrew	36-56.14-12-36-12-	16	12	165324				94/981
4945	Sunningwell	36-56.14-12-36-12-	36	12	a				71/336
4946	Grandson	36-56.14-12-36-14-	16	14	145362				00/913
4947	Brook Edward	36-56.14-12-36-14-	36	14	146325				00/1015
4948	George Orwell	36-56.14-12-36-14-	56	12	e				85/148 94/752
4949	The Duke's Arrival	36-56.14-12-36-34-	16	14	152643				01/257
4950	Sheba	36-56.14-12-36-34-	36	12	136245				83/587
4951	Brooke	36-56.14-12-36.12-12.	36	12	a				71/336
4952	Garsington	36-56.14-12-36.12-14.	56	12	154632				81/517
4953	Ide	36-56.14-12-36.12-34.	16	12	b				81/790
4954	Roderick's House	36-56.14-12-36.12-34.	16	14	135642				00/847
4955	Scalloway Castle	36-56.14-12-36.12-34.	36	12	136245				05/285
4956	New East Stand	36-56.14-12-36.14-12.	36	14	152643				93/287
4957	This Year	36-56.14-12-36.14-12.	56	12	e	1994-01-29	Biggin Hill		94/231
4958	Whatever	36-56.14-12-36.14-14.	16	12	f				04/856
4959	Anno Domini	36-56.14-12-36.14-34.	56	12	e				95/315
4960	Barrclashcame	36-56.14-1256-1236-12-	56	12	a				05/432
4961	Loch Pattack	36-56.14-1256-1236-14-	56	14	145362				05/380
4962	Ben Merrick	36-56.14-1256-1236-34-	56	12	a				05/432
4963	Loch Quie	36-56.14-1256-36-12-	56	12	a				05/380
4964	Beinn MacDuibh	36-56.14-1256-36-14-	56	14	154263				05/431
4965	Beinn na Caillich	36-56.14-1256-36-34-	56	12	a				05/432
4966	Doune Hill	36-56.14-1256-36.12-12.	56	12	a				05/432
4967	Ravenscraig Castle	36-56.14-1256-36.12-14.	56	14	145362				05/380
4968	Glas Leathad Mor	36-56.14-1256-36.12-34.	56	12	a				05/432
4969	Beinn an Lochain	36-56.14-1256-36.14-12.	56	14	154263				05/432
4970	Canisp	36-56.14-1256-36.14-14.	56	12	a				05/432
4971	Loch Rannoch	36-56.14-1256-36.14-34.	56	14	154263				05/380
4972	Coltishall	36-56.14-56-1236-12-	56	12	a				71/336
4973	Alexandra	36-56.14-56-1236-14-	36	12	f				00/27
4974	End of a Millennium	36-56.14-56-1236-14-	36	14	164235				99/1094
4975	Fabio Chiarvesio	36-56.14-56-1236-14-	56	12	142563				91/736
4976	Space Odyssey	36-56.14-56-1236-14-	56	14	154263				01/253
4977	Margaret Rose	36-56.14-56-1236-34-	16	14	152643				02/749
4978	Wood Green	36-56.14-56-1236-34-	36	12	136245				72/383
4979	Gaywood	36-56.14-56-1236-34-	56	12	a				71/336
4980	Acle	36-56.14-56-36-12-	56	12	a				71/336
4981	Where is Jane?	36-56.14-56-36-14-	16	12	e				95/846
4982	Fetlar	36-56.14-56-36-14-	56	14	145362				04/974
4983	All Square	36-56.14-56-36-34-	16	12	b				08/865
4984	Winchilsea	36-56.14-56-36-34-	36	12	136245				07/42
4985	Streatley	36-56.14-56-36-34-	56	12	a				71/336
4986	Brockdish	36-56.14-56-36.12-12.	56	12	a				71/336
4987	Princesshay	36-56.14-56-36.12-14.	16	16	g				01/1172
4988	Bah Humbug	36-56.14-56-36.12-14.	56	12	142563				03/256
4989	Winkfield	36-56.14-56-36.12-34.	56	12	a				71/336
4990	Eilean Leodhais	36-56.14-56-36.14-12.	56	14	145362				04/974
4991	Ashleworth	36-56.14-56-36.14-14.	56	12	a	1977-04-15	Ashleworth		77/424
4992	Na Hearadh	36-56.14-56-36.14-34.	56	14	145362				04/974
4993	Nadder Brook	36-56.14-56-36.34-12.	56	12	a				10/422
4994	River Clyst	36-56.14-56-36.34-34.	56	12	a				10/501
4995	Barham's Brook	36-56.14.12-12.36-12-	36	12	a				10/766
4996	Colley Brook	36-56.14.12-12.36-14-	36	12	f				10/918
4997	Aller Brook	36-56.14.12-12.36-34-	16	12	b				11/113
4998	Vine Water	36-56.14.12-12.36.12-12.	36	12	a				11/634
4999	Dawlish Water	36-56.14.12-12.36.12-14.	56	12	e				11/921
5000	Liverton Brook	36-56.14.12-12.36.14-12.	36	12	b				11/993
5001	River Lemon	36-56.14.12-12.36.34-14.	56	12	e				
5002	Denver	36-56.14.56-12.36-12-	56	12	a				71/336
5003	Llanelly	36-56.14.56-12.36-14-	36	12	f	2006-02-16	Llanelly		06/307
5004	Hasfield	36-56.14.56-12.36-14-	56	12	142563				81/1080
5005	Simon	36-56.14.56-12.36-34-	36	12	136245				72/383
5006	Docking	36-56.14.56-12.36-34-	56	12	a				71/336
5007	Garveston	36-56.14.56-12.36.12-12.	56	12	a				71/336
5008	Ursa Major	36-56.14.56-12.36.12-14.	36	12	b	1994-01-05	Stanwick		88/101 94/179
5009	Troughton	36-56.14.56-12.36.12-14.	36	14	135642				94/214
5010	Ailsa Craig	36-56.14.56-12.36.12-14.	56	14	145362				04/1190
5011	Hartsop	36-56.14.56-12.36.12-34.	56	12	a				01/975
5012	Isle of Man	36-56.14.56-12.36.14-12.	56	12	142563				04/1257
5013	Holy Island	36-56.14.56-12.36.14-14.	56	12	a				04/1257
5014	Bardsey Island	36-56.14.56-12.36.14-34.	56	12	142563				04/1257
5015	Bonhay	36-56.14.56-56.36.14-14.	36	16	m				01/43
5016	Marcus	56-36.14-12-1236-12-	56	12	136245				72/59
5017	Wall	56-36.14-12-1236-14-	16	12	154632				93/1155 1219 94/295
5018	Yin	56-36.14-12-1236-14-	56	14	146325				04/856
5019	Remembrance	56-36.14-12-1236-34-	16	12	165324				94/212
5020	Letchworth	56-36.14-12-1236-34-	36	12	a				94/1195
5021	Nigel	56-36.14-12-1236-34-	56	12	136245				72/59
5022	Diccon	56-36.14-12-36-12-	56	12	136245				72/59
5023	Harvest	56-36.14-12-36-14-	16	12	e				93/1219
5024	Somersham	56-36.14-12-36-14-	36	12	142563				96/545
5025	St Benet's	56-36.14-12-36-14-	56	12	f				84/380
5026	St Michael-on-the-Mount	56-36.14-12-36-34-	36	12	a				82/587
5027	Roger	56-36.14-12-36-34-	56	12	136245				72/59
5028	Robin	56-36.14-12-36.12-12.	56	12	136245				72/59
5029	Comet	56-36.14-12-36.12-14.	36	12	165324				96/689
5030	Yang	56-36.14-12-36.12-14.	56	14	146325				04/856
5031	Midland Counties	56-36.14-12-36.12-34.	16	12	165324				93/1155
5032	Graham	56-36.14-12-36.12-34.	56	12	136245				72/59
5033	Xenophonic	56-36.14-12-36.14-12.	56	12	f	1993-07-23	Wilby (Northants)	2003-09-22	83/84 93/832 94/752 03/973
5034	Eratosthenes	56-36.14-12-36.14-14.	36	12	b				82/764
5035	Armada	56-36.14-12-36.14-14.	56	12	136245				88/744
5036	Aristarchus	56-36.14-12-36.14-34.	16	12	b				82/782
5037	Pythagoras	56-36.14-12-36.14-34.	56	12	f				83/84
5038	Ganu Mor	56-36.14-1256-1236-12-	36	12	136245				05/432
5039	Croagh Patrick	56-36.14-1256-1236-14-	36	12	142563				06/429
5040	Slievenamon	56-36.14-1256-1236-34-	16	12	165324				05/432
5041	Loch Katrine	56-36.14-1256-36-12-	36	12	136245				05/431
5042	Lochleven Castle	56-36.14-1256-36-14-	56	12	154632				05/431
5043	Errigal	56-36.14-1256-36-34-	16	14	162534				05/432
5044	Ruadh-stac Mor	56-36.14-1256-36.12-12.	36	12	136245				05/432
5045	Loch Lomond	56-36.14-1256-36.12-14.	36	12	165324				06/429
5046	Garbh Bheinn	56-36.14-1256-36.12-34.	16	12	165324				05/432
5047	Basil	56-36.14-1256-36.14-12.	56	12	154632				05/432
5048	Benbaun	56-36.14-1256-36.14-14.	16	12	142563				05/432
5049	Pebbles	56-36.14-1256-36.14-34.	56	12	154632				05/432
5050	Ian	56-36.14-56-1236-12-	16	12	b				02/627
5051	Mingulay	56-36.14-56-1236-12-	36	12	136245				04/1190
5052	Zaragoza	56-36.14-56-1236-14-	56	12	154632				04/1169
5053	Sandray	56-36.14-56-1236-34-	36	12	a				04/1190
5054	Somerset and Dorset	56-36.14-56-36-12-	36	12	136245				91/349
5055	Armardar	56-36.14-56-36-14-	16	12	f				88/856 913
5056	Squirrel	56-36.14-56-36-14-	36	12	142563				88/715
5057	Sutton Bonington	56-36.14-56-36-14-	56	12	e				88/707
5058	Fabis	56-36.14-56-36-34-	16	12	165324				88/687
5059	Lancot	56-36.14-56-36-34-	16	14	136524				10/1234
5060	Colonsay	56-36.14-56-36-34-	36	12	a				04/1191
5061	Green Park	56-36.14-56-36.12-12.	36	12	136245				91/349
5062	Jaen	56-36.14-56-36.12-14.	56	12	154632				04/1169
5063	Berneray	56-36.14-56-36.12-34.	16	14	162534				04/1190
5064	Sapperton Tunnel	56-36.14-56-36.12-34.	36	12	a				05/60
5065	Father Blackadder	56-36.14-56-36.14-12.	36	12	165324	1994-05-21	Langleybury		94/634 1035
5066	Mork	56-36.14-56-36.14-12.	56	12	e				04/1191
5067	Carna	56-36.14-56-36.14-14.	36	16	m				04/1169
5068	Mindy	56-36.14-56-36.14-34.	56	12	e				04/1190
